date,1. open,2. high,3. low,4. close,5. volume
2021-09-20 20:00:00,729.49,729.5,727.1099,728.96,31124.0
2021-09-20 19:00:00,729.45,729.85,728.6,729.0,9479.0
2021-09-20 18:00:00,729.3,730.0,729.3,729.45,270095.0
2021-09-20 17:00:00,730.17,730.27,728.05,729.67,514490.0
2021-09-20 16:00:00,721.0,730.5,718.6249,730.26,4053154.0
2021-09-20 15:00:00,729.12,730.24,719.61,721.1899,3347017.0
2021-09-20 14:00:00,729.62,731.51,728.21,729.0505,1601354.0
2021-09-20 13:00:00,728.38,732.92,725.2,729.36,2507357.0
2021-09-20 12:00:00,726.2,731.45,724.46,728.5,2720034.0
2021-09-20 11:00:00,734.62,738.55,726.0,726.32,3965729.0
2021-09-20 10:00:00,734.77,742.0,731.32,734.91,4092383.0
2021-09-20 09:00:00,744.0,747.7089,730.0,734.4501,490337.0
2021-09-20 08:00:00,744.03,747.13,741.11,742.0,165297.0
2021-09-20 07:00:00,742.95,745.01,742.95,743.65,19063.0
2021-09-20 06:00:00,744.7,744.7,741.26,742.95,22253.0
2021-09-20 05:00:00,750.0,750.0,741.11,745.0,68356.0
2021-09-17 20:00:00,759.1,759.38,758.75,759.12,6918.0
2021-09-17 19:00:00,759.0501,759.49,758.65,759.0,10409.0
2021-09-17 18:00:00,758.9799,760.0,758.85,759.4999,29895.0
2021-09-17 17:00:00,759.49,760.0,758.53,758.75,2297566.0
2021-09-17 16:00:00,753.67,760.75,753.6411,760.05,4993306.0
2021-09-17 15:00:00,754.36,754.75,750.13,753.56,1902235.0
2021-09-17 14:00:00,757.649,758.3899,752.5001,754.47,1493769.0
2021-09-17 13:00:00,751.87,758.4799,751.87,757.62,2131662.0
2021-09-17 12:00:00,754.95,755.97,750.0,751.8516,2204546.0
2021-09-17 11:00:00,759.3,760.88,753.75,754.95,2683424.0
2021-09-17 10:00:00,756.52,761.04,754.25,759.2895,3162194.0
2021-09-17 09:00:00,754.0,757.0,754.0,756.87,28846.0
2021-09-17 08:00:00,754.0,756.05,753.99,756.05,16576.0
2021-09-17 07:00:00,753.03,753.3,752.7,753.0,8362.0
2021-09-17 06:00:00,754.92,755.01,753.02,753.02,7633.0
2021-09-17 05:00:00,756.01,756.11,754.7,754.7,6688.0
2021-09-16 20:00:00,756.85,756.85,755.5,755.5,13396.0
2021-09-16 19:00:00,757.17,757.17,756.6001,756.9,5535.0
2021-09-16 18:00:00,756.58,757.5,756.58,757.3,16613.0
2021-09-16 17:00:00,756.99,757.2,752.181,756.32,280299.0
2021-09-16 16:00:00,754.91,758.91,754.87,756.91,2787948.0
2021-09-16 15:00:00,753.4,756.8,752.74,754.85,1920130.0
2021-09-16 14:00:00,752.8299,753.49,751.16,753.1901,722461.0
2021-09-16 13:00:00,751.0,753.45,750.0,752.82,1248988.0
2021-09-16 12:00:00,748.73,752.4199,748.66,750.98,1325794.0
2021-09-16 11:00:00,749.45,751.18,747.61,748.7765,2195684.0
2021-09-16 10:00:00,752.18,756.7194,748.15,749.6678,2404447.0
2021-09-16 09:00:00,752.852,754.0,751.1,752.2669,68623.0
2021-09-16 08:00:00,753.46,753.6,751.88,752.3,16240.0
2021-09-16 07:00:00,752.72,753.0,752.56,753.0,742.0
2021-09-16 06:00:00,751.2,753.0,751.2,753.0,2956.0
2021-09-16 05:00:00,752.0,753.24,751.1,752.0,15063.0
2021-09-15 20:00:00,755.14,755.83,755.12,755.79,16489.0
2021-09-15 19:00:00,755.3,755.35,755.0,755.2,6044.0
2021-09-15 18:00:00,755.03,755.23,754.55,755.0,8417.0
2021-09-15 17:00:00,755.83,755.83,754.5,755.11,157929.0
2021-09-15 16:00:00,753.99,756.86,745.01,755.87,2857516.0
2021-09-15 15:00:00,752.05,754.96,752.0,753.975,1834773.0
2021-09-15 14:00:00,751.17,752.8386,748.67,752.0701,1326908.0
2021-09-15 13:00:00,746.06,751.58,745.84,751.17,2383323.0
2021-09-15 12:00:00,743.87,746.14,741.6,746.0691,1638800.0
2021-09-15 11:00:00,740.71,745.5,738.36,743.72,2297815.0
2021-09-15 10:00:00,745.7,747.42,739.4,740.49,2053115.0
2021-09-15 09:00:00,743.017,746.0,741.75,745.4,42140.0
2021-09-15 08:00:00,746.0,746.0,743.0,743.8,17353.0
2021-09-15 07:00:00,746.0,746.05,745.0,745.8,4203.0
2021-09-15 06:00:00,747.1,747.1,747.1,747.1,135.0
2021-09-15 05:00:00,745.44,748.02,745.44,747.0,10021.0
2021-09-14 20:00:00,744.5,745.5,744.5,745.5,11304.0
2021-09-14 19:00:00,744.25,744.49,744.01,744.25,5778.0
2021-09-14 18:00:00,745.0,745.19,744.14,744.5,8686.0
2021-09-14 17:00:00,744.49,745.5999,743.8,745.15,105349.0
2021-09-14 16:00:00,739.9123,747.16,737.27,744.54,2732025.0
2021-09-14 15:00:00,742.06,743.73,736.4,739.95,2223753.0
2021-09-14 14:00:00,744.31,744.75,739.32,742.0628,1904676.0
2021-09-14 13:00:00,747.68,748.75,743.25,744.42,1483521.0
2021-09-14 12:00:00,745.79,749.87,745.55,747.8571,1806356.0
2021-09-14 11:00:00,752.1,754.47,744.59,745.835,3546528.0
2021-09-14 10:00:00,742.39,754.15,742.1,752.02,4023068.0
2021-09-14 09:00:00,740.256,743.59,738.25,742.0176,107498.0
2021-09-14 08:00:00,739.84,740.69,738.5,739.11,37169.0
2021-09-14 07:00:00,737.4,739.3,737.0,739.3,2054.0
2021-09-14 05:00:00,739.0,739.7,736.22,739.21,8578.0
2021-09-13 20:00:00,743.2,743.49,742.82,743.0,16416.0
2021-09-13 19:00:00,742.75,743.49,742.5201,743.2,11351.0
2021-09-13 18:00:00,743.55,743.99,742.75,742.84,14294.0
2021-09-13 17:00:00,743.0,744.0,742.12,743.5,244394.0
2021-09-13 16:00:00,739.72,744.78,736.1001,743.12,3069806.0
2021-09-13 15:00:00,732.66,740.73,732.0,739.7979,3126081.0
2021-09-13 14:00:00,730.68,733.27,729.04,732.54,1827802.0
2021-09-13 13:00:00,721.64,731.25,721.1601,730.6899,1806742.0
2021-09-13 12:00:00,723.71,728.3,719.6,721.46,2897266.0
2021-09-13 11:00:00,719.0,724.7,708.85,723.71,5066162.0
2021-09-13 10:00:00,741.4,741.88,718.2,719.08,4119116.0
2021-09-13 09:00:00,742.26,743.5,739.04,741.3,85178.0
2021-09-13 08:00:00,743.98,744.2,739.04,741.5,54390.0
2021-09-13 07:00:00,741.5,744.4,741.5,743.8,9567.0
2021-09-13 06:00:00,740.7,742.0,740.7,741.2,7733.0
2021-09-13 05:00:00,736.27,743.23,736.27,741.0,29241.0
2021-09-10 20:00:00,733.6,733.6,731.17,732.5,44346.0
2021-09-10 19:00:00,734.54,734.56,733.6,733.7,14486.0
2021-09-10 18:00:00,735.0,736.27,734.0,734.45,96721.0
2021-09-10 17:00:00,736.27,736.57,734.25,735.0,221548.0
2021-09-10 16:00:00,748.69,748.71,734.5201,736.24,3977721.0
2021-09-10 15:00:00,750.72,751.8,745.77,748.72,2067923.0
2021-09-10 14:00:00,754.45,755.4,750.3001,750.78,1432494.0
2021-09-10 13:00:00,754.175,755.88,753.26,754.3915,1154290.0
2021-09-10 12:00:00,755.76,756.37,753.5,754.14,1283455.0
2021-09-10 11:00:00,758.0,758.41,753.53,755.6701,2236400.0
2021-09-10 10:00:00,760.13,762.61,755.74,757.78,2138877.0
2021-09-10 09:00:00,758.9476,761.0,752.973,760.11,156614.0
2021-09-10 08:00:00,758.21,760.3,758.21,759.11,29911.0
2021-09-10 07:00:00,758.77,759.0,758.5,759.0,2331.0
2021-09-10 06:00:00,758.64,758.64,758.33,758.33,416.0
2021-09-10 05:00:00,755.56,760.1,755.56,759.2,17095.0
2021-09-09 20:00:00,753.6,754.0,753.21,753.85,9735.0
2021-09-09 19:00:00,753.52,754.2,753.0,753.6,11280.0
2021-09-09 18:00:00,753.58,754.86,752.25,753.5,143553.0
2021-09-09 17:00:00,754.86,754.88,753.5,754.0,110957.0
2021-09-09 16:00:00,756.2,757.249,754.15,754.58,1678074.0
2021-09-09 15:00:00,755.76,758.61,751.6301,756.138,2441182.0
2021-09-09 14:00:00,756.695,759.7299,754.72,755.8413,1539837.0
2021-09-09 13:00:00,755.3412,757.99,754.5,756.5166,982393.0
2021-09-09 12:00:00,758.19,759.3,753.7135,755.4212,1525899.0
2021-09-09 11:00:00,759.1476,762.1,755.3,757.975,2446171.0
2021-09-09 10:00:00,755.5,761.52,752.66,759.07,2752879.0
2021-09-09 09:00:00,751.01,755.8,750.0,755.5,67054.0
2021-09-09 08:00:00,750.5,754.21,749.13,753.27,31226.0
2021-09-09 07:00:00,749.24,750.95,749.24,750.5,1721.0
2021-09-09 06:00:00,750.5,751.0,750.0,750.0,4763.0
2021-09-09 05:00:00,750.0,750.0,747.02,749.9,13802.0
2021-09-08 20:00:00,752.0,752.5,751.46,751.55,22969.0
2021-09-08 19:00:00,753.35,753.35,752.0,752.0,10544.0
2021-09-08 18:00:00,753.35,753.5,752.91,753.25,11685.0
2021-09-08 17:00:00,753.87,753.87,752.2923,753.0,64194.0
2021-09-08 16:00:00,751.94,754.61,751.26,753.887,1776416.0
2021-09-08 15:00:00,750.01,754.4999,749.84,751.9701,1718576.0
2021-09-08 14:00:00,745.885,752.1,745.81,749.9,1788334.0
2021-09-08 13:00:00,742.75,747.9599,740.7733,745.85,1639397.0
2021-09-08 12:00:00,745.93,748.57,742.16,742.85,2675294.0
2021-09-08 11:00:00,755.58,761.0,745.4,745.98,4336140.0
2021-09-08 10:00:00,762.48,764.45,753.5,755.57,4000363.0
2021-09-08 09:00:00,758.5001,762.78,751.038,762.2,255822.0
2021-09-08 08:00:00,756.8,761.9,756.06,761.49,176838.0
2021-09-08 07:00:00,754.8,758.2,754.8,757.5,20051.0
2021-09-08 06:00:00,751.9,754.8,751.9,754.6,9056.0
2021-09-08 05:00:00,756.0,756.0,749.03,750.77,34115.0
2021-09-07 20:00:00,750.82,751.53,750.61,751.31,24501.0
2021-09-07 19:00:00,752.0,752.34,750.92,751.0,16611.0
2021-09-07 18:00:00,752.4,752.7999,752.4,752.5,3363.0
2021-09-07 17:00:00,752.92,753.35,751.51,752.0,395609.0
2021-09-07 16:00:00,754.92,755.6,751.29,752.74,2111370.0
2021-09-07 15:00:00,754.3,755.21,751.7272,754.8289,1306025.0
2021-09-07 14:00:00,750.661,754.62,750.03,754.25,1191105.0
2021-09-07 13:00:00,750.72,753.3499,749.13,750.6072,1691672.0
2021-09-07 12:00:00,754.99,755.2799,748.7141,750.74,3023055.0
2021-09-07 11:00:00,754.45,760.2,753.1,754.977,4072860.0
2021-09-07 10:00:00,740.99,756.43,739.26,754.2,5433735.0
2021-09-07 09:00:00,736.1878,742.5,736.0,741.44,226382.0
2021-09-07 08:00:00,735.9,737.0,735.9,737.0,19180.0
2021-09-07 07:00:00,735.57,735.57,735.31,735.31,1073.0
2021-09-07 06:00:00,737.36,737.36,735.0,735.14,7281.0
2021-09-07 05:00:00,735.36,739.0,735.36,737.0,21987.0
2021-09-03 20:00:00,733.0,734.5,733.0,734.5,16256.0
2021-09-03 19:00:00,732.77,733.0,732.77,733.0,6316.0
2021-09-03 18:00:00,733.41,733.45,732.51,732.77,19039.0
2021-09-03 17:00:00,733.57,733.99,733.08,733.4,710651.0
2021-09-03 16:00:00,726.81,734.0,726.76,733.75,2727856.0
2021-09-03 15:00:00,726.47,727.5,725.6,726.78,1092011.0
2021-09-03 14:00:00,730.08,730.92,725.53,726.4401,1498361.0
2021-09-03 13:00:00,726.07,730.48,724.2,730.15,2128395.0
2021-09-03 12:00:00,730.2599,730.2599,725.5,726.04,1995173.0
2021-09-03 11:00:00,731.87,733.35,728.36,730.205,2340224.0
2021-09-03 10:00:00,734.99,734.99,727.6,731.95,2273658.0
2021-09-03 09:00:00,733.1933,737.5,732.0,735.0,119242.0
2021-09-03 08:00:00,731.7,735.35,731.7,734.2,35966.0
2021-09-03 07:00:00,730.8,731.75,730.8,731.0,2380.0
2021-09-03 06:00:00,730.0,731.0,729.54,730.0,9301.0
2021-09-03 05:00:00,737.1,737.1,729.0,729.9,33039.0
2021-09-02 20:00:00,732.42,733.79,732.26,733.3,8938.0
2021-09-02 19:00:00,732.01,732.7,732.0,732.32,7169.0
2021-09-02 18:00:00,732.57,733.18,732.36,732.39,14922.0
2021-09-02 17:00:00,732.39,733.15,731.1,732.5,122426.0
2021-09-02 16:00:00,732.54,734.31,730.54,732.39,2144252.0
2021-09-02 15:00:00,734.403,734.66,731.01,732.55,1802564.0
2021-09-02 14:00:00,737.7233,738.45,733.42,734.38,1261707.0
2021-09-02 13:00:00,739.173,739.77,736.8,737.8166,988699.0
2021-09-02 12:00:00,739.72,740.97,737.2601,739.2,1737193.0
2021-09-02 11:00:00,736.2,739.88,734.4234,739.7199,2101148.0
2021-09-02 10:00:00,734.35,738.59,732.38,736.1,2135781.0
2021-09-02 09:00:00,729.0,735.25,727.65,734.83,66826.0
2021-09-02 08:00:00,727.97,733.0,727.5,732.0,43856.0
2021-09-02 07:00:00,727.0,727.96,726.01,727.96,6600.0
2021-09-02 06:00:00,730.36,730.36,727.41,727.41,7349.0
2021-09-02 05:00:00,732.99,732.99,730.42,730.42,6081.0
2021-09-01 20:00:00,731.75,732.0,731.0,731.2,19968.0
2021-09-01 19:00:00,731.58,732.52,731.09,731.85,21668.0
2021-09-01 18:00:00,732.17,733.0,731.95,731.95,18769.0
2021-09-01 17:00:00,734.09,734.49,731.75,732.4,146614.0
2021-09-01 16:00:00,733.56,735.8,732.54,734.08,1553467.0
2021-09-01 15:00:00,737.1,738.02,731.2701,733.7435,1437767.0
2021-09-01 14:00:00,735.55,737.6199,734.93,737.0359,936775.0
2021-09-01 13:00:00,736.84,736.84,733.4,735.5533,1192483.0
2021-09-01 12:00:00,738.62,739.6,736.15,736.885,1080440.0
2021-09-01 11:00:00,739.08,741.99,736.26,738.5832,2965444.0
2021-09-01 10:00:00,734.2,741.08,731.59,738.99,2931850.0
2021-09-01 09:00:00,735.72,736.49,733.4,734.4,66437.0
2021-09-01 08:00:00,733.02,736.49,732.5,735.72,50520.0
2021-09-01 07:00:00,732.5,733.28,731.86,733.28,3796.0
2021-09-01 06:00:00,734.37,734.95,730.0,732.0,19604.0
2021-09-01 05:00:00,736.7,737.0,734.48,734.48,15959.0
2021-08-31 20:00:00,734.0,734.15,733.55,734.0,17035.0
2021-08-31 19:00:00,734.2,734.7,733.8,734.0,6960.0
2021-08-31 18:00:00,735.35,735.72,733.86,734.1,296447.0
2021-08-31 17:00:00,735.72,736.27,734.6,735.1,1061991.0
2021-08-31 16:00:00,737.39,737.66,728.32,735.76,4075848.0
2021-08-31 15:00:00,737.1345,738.26,736.0,737.22,1091359.0
2021-08-31 14:00:00,738.33,739.17,735.5601,737.1953,1126616.0
2021-08-31 13:00:00,737.8688,738.6913,734.54,738.31,1330513.0
2021-08-31 12:00:00,739.67,740.39,735.15,737.81,1970191.0
2021-08-31 11:00:00,728.88,740.0,728.58,739.55,4287738.0
2021-08-31 10:00:00,729.42,736.95,726.44,729.18,3079811.0
2021-08-31 09:00:00,731.367,732.8,729.0,729.4,103499.0
2021-08-31 08:00:00,730.0,732.18,729.6,731.5,74205.0
2021-08-31 07:00:00,734.53,734.53,729.0,729.95,26944.0
2021-08-31 06:00:00,735.63,735.63,734.5,734.67,5986.0
2021-08-31 05:00:00,734.0,736.5,733.61,735.62,18124.0
2021-08-30 20:00:00,734.21,734.5,733.25,734.0,44973.0
2021-08-30 19:00:00,734.38,734.7,734.03,734.35,17204.0
2021-08-30 18:00:00,733.8,734.98,733.11,734.33,46121.0
2021-08-30 17:00:00,730.94,737.35,730.07,733.81,314986.0
2021-08-30 16:00:00,729.05,731.0,726.9,730.83,3014917.0
2021-08-30 15:00:00,725.74,731.0,724.33,729.011,2167706.0
2021-08-30 14:00:00,724.8946,726.37,722.04,725.65,1340452.0
2021-08-30 13:00:00,728.71,730.0,723.83,724.8401,2323804.0
2021-08-30 12:00:00,722.18,728.8,721.84,728.66,2704305.0
2021-08-30 11:00:00,718.19,723.53,716.2501,722.11,2365010.0
2021-08-30 10:00:00,714.7,726.0,712.73,718.06,3823276.0
2021-08-30 09:00:00,714.0,715.0,713.0001,714.76,42278.0
2021-08-30 08:00:00,714.5,714.93,712.32,713.9,28415.0
2021-08-30 07:00:00,715.6,715.6,715.13,715.13,4107.0
2021-08-30 06:00:00,715.0,715.4,715.0,715.4,4369.0
2021-08-30 05:00:00,714.0,715.5,714.0,715.1,10728.0
